date;time(local time);altitude (m);longitude;latitude
2017-11-01;10:30:07.-1;211.69999695;77.07501984;28.48646736
2017-11-01;10:30:08.-1;211.69999695;77.07501984;28.48646736
2017-11-01;10:30:09.-1;211.69999695;77.07501984;28.48647118
2017-11-01;10:30:10.-1;211.69999695;77.07501984;28.48647118
2017-11-01;10:30:11.-1;211.69999695;77.07501984;28.48647499
2017-11-01;10:30:12.-1;211.69999695;77.07501984;28.48647499
2017-11-01;10:30:13.-1;211.69999695;77.07501984;28.48647499
2017-11-01;10:30:14.-1;211.69999695;77.07500458;28.48647499
2017-11-01;10:30:15.-1;211.69999695;77.07500458;28.48647499
2017-11-01;10:30:16.-1;211.69999695;77.07500458;28.48647881
2017-11-01;10:30:17.-1;211.69999695;77.07500458;28.48647881
2017-11-01;10:30:18.-1;211.69999695;77.07500458;28.48647881
2017-11-01;10:30:19.-1;211.69999695;77.07500458;28.48647881
2017-11-01;10:30:20.-1;211.69999695;77.07500458;28.48648262
2017-11-01;10:30:21.-1;211.69999695;77.07500458;28.48648262
2017-11-01;10:30:22.-1;211.69999695;77.07500458;28.48648262
2017-11-01;10:30:23.-1;211.69999695;77.07500458;28.48648262
2017-11-01;10:30:24.-1;211.69999695;77.07500458;28.48648643
2017-11-01;10:30:25.-1;211.69999695;77.07500458;28.48648643
2017-11-01;10:30:26.-1;211.69999695;77.07500458;28.48648643
2017-11-01;10:30:27.-1;211.69999695;77.07500458;28.48648643
2017-11-01;10:30:28.-1;211.69999695;77.07499695;28.48649025
2017-11-01;10:30:29.-1;211.69999695;77.07499695;28.48649025
2017-11-01;10:30:30.-1;211.69999695;77.07499695;28.48649025
2017-11-01;10:30:31.-1;211.69999695;77.07499695;28.48649025
2017-11-01;10:30:32.-1;211.69999695;77.07499695;28.48649406
2017-11-01;10:30:33.-1;211.69999695;77.07499695;28.48649406
2017-11-01;10:30:34.-1;211.69999695;77.07498932;28.48649406
2017-11-01;10:30:35.-1;211.69999695;77.07498932;28.48649406
2017-11-01;10:30:36.-1;211.69999695;77.07498932;28.48649406
2017-11-01;10:30:37.-1;211.69999695;77.07498932;28.48649979
2017-11-01;10:30:38.-1;211.69999695;77.07498932;28.48649979
2017-11-01;10:30:39.-1;211.69999695;77.07498932;28.48649979
2017-11-01;10:30:40.-1;211.69999695;77.07498169;28.48649979
2017-11-01;10:30:41.-1;211.69999695;77.07498169;28.48650360
2017-11-01;10:30:42.-1;211.69999695;77.07498169;28.48650360
2017-11-01;10:30:43.-1;211.80000305;77.07495117;28.48649406
2017-11-01;10:30:44.-1;211.89999390;77.07494354;28.48649406
2017-11-01;10:30:45.-1;211.89999390;77.07493591;28.48649406
2017-11-01;10:30:46.-1;211.89999390;77.07493591;28.48649406
2017-11-01;10:30:47.-1;211.89999390;77.07492828;28.48649406
2017-11-01;10:30:48.-1;211.89999390;77.07492828;28.48649406
2017-11-01;10:30:49.-1;211.89999390;77.07492065;28.48649406
2017-11-01;10:30:50.-1;212.00000000;77.07492065;28.48649406
2017-11-01;10:30:51.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:30:52.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:30:53.-1;212.00000000;77.07491302;28.48649025
2017-11-01;10:30:54.-1;212.00000000;77.07490540;28.48649025
2017-11-01;10:30:55.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:30:56.-1;212.00000000;77.07491302;28.48650360
2017-11-01;10:30:57.-1;212.00000000;77.07492065;28.48650360
2017-11-01;10:30:58.-1;212.00000000;77.07492065;28.48650360
2017-11-01;10:30:59.-1;212.00000000;77.07492065;28.48650360
2017-11-01;10:31:00.-1;212.00000000;77.07492065;28.48650360
2017-11-01;10:31:01.-1;212.00000000;77.07492065;28.48649979
2017-11-01;10:31:02.-1;212.00000000;77.07491302;28.48649979
2017-11-01;10:31:03.-1;212.00000000;77.07491302;28.48649979
2017-11-01;10:31:04.-1;212.00000000;77.07491302;28.48649979
2017-11-01;10:31:05.-1;212.00000000;77.07491302;28.48649979
2017-11-01;10:31:06.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:31:07.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:31:08.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:31:09.-1;212.00000000;77.07491302;28.48649406
2017-11-01;10:31:10.-1;212.00000000;77.07492065;28.48649025
2017-11-01;10:31:11.-1;212.00000000;77.07492065;28.48649025
2017-11-01;10:31:12.-1;212.00000000;77.07492065;28.48649025
2017-11-01;10:31:13.-1;212.00000000;77.07492065;28.48648643
2017-11-01;10:31:14.-1;212.00000000;77.07492065;28.48648643
2017-11-01;10:31:15.-1;212.00000000;77.07492065;28.48648643
2017-11-01;10:31:16.-1;212.00000000;77.07492065;28.48648262
2017-11-01;10:31:17.-1;212.00000000;77.07492065;28.48648262
2017-11-01;10:31:18.-1;212.00000000;77.07492065;28.48647881
2017-11-01;10:31:19.-1;212.00000000;77.07492065;28.48647881
2017-11-01;10:31:20.-1;212.00000000;77.07492065;28.48647881
2017-11-01;10:31:21.-1;212.00000000;77.07492065;28.48647881
2017-11-01;10:31:22.-1;212.10000610;77.07492065;28.48647499
2017-11-01;10:31:23.-1;212.10000610;77.07492065;28.48647499
2017-11-01;10:31:24.-1;212.10000610;77.07492065;28.48647118
2017-11-01;10:31:25.-1;212.10000610;77.07492065;28.48647118
2017-11-01;10:31:26.-1;212.10000610;77.07492828;28.48647118
2017-11-01;10:31:27.-1;212.10000610;77.07492828;28.48647118
2017-11-01;10:31:28.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:29.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:30.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:31.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:32.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:33.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:34.-1;212.10000610;77.07492828;28.48646736
2017-11-01;10:31:35.-1;212.10000610;77.07492828;28.48646164
2017-11-01;10:31:36.-1;212.10000610;77.07492828;28.48646164
2017-11-01;10:31:37.-1;212.10000610;77.07492828;28.48646164
2017-11-01;10:31:38.-1;212.10000610;77.07492828;28.48645782
2017-11-01;10:31:39.-1;212.10000610;77.07492828;28.48645782
2017-11-01;10:31:40.-1;212.10000610;77.07492828;28.48645401
2017-11-01;10:31:41.-1;212.10000610;77.07492065;28.48645401
2017-11-01;10:31:42.-1;212.10000610;77.07492065;28.48645401
2017-11-01;10:31:43.-1;212.10000610;77.07492065;28.48645020
2017-11-01;10:31:44.-1;212.10000610;77.07492065;28.48645020
2017-11-01;10:31:45.-1;212.10000610;77.07492065;28.48645020
2017-11-01;10:31:46.-1;212.10000610;77.07492065;28.48644638
2017-11-01;10:31:47.-1;212.10000610;77.07492065;28.48644638
2017-11-01;10:31:48.-1;212.10000610;77.07492065;28.48644257
2017-11-01;10:31:49.-1;212.10000610;77.07492065;28.48643875
2017-11-01;10:31:50.-1;212.10000610;77.07492065;28.48643875
2017-11-01;10:31:51.-1;212.10000610;77.07492828;28.48642540
2017-11-01;10:31:52.-1;212.10000610;77.07494354;28.48641396
2017-11-01;10:31:53.-1;212.19999695;77.07495880;28.48640060
2017-11-01;10:31:54.-1;212.19999695;77.07497406;28.48638916
2017-11-01;10:31:55.-1;212.19999695;77.07498932;28.48636818
2017-11-01;10:31:56.-1;212.19999695;77.07500458;28.48635674
2017-11-01;10:31:57.-1;212.19999695;77.07501984;28.48635292
2017-11-01;10:31:58.-1;212.19999695;77.07502747;28.48634911
2017-11-01;10:31:59.-1;212.19999695;77.07502747;28.48633957
2017-11-01;10:32:00.-1;212.19999695;77.07501984;28.48633957
2017-11-01;10:32:01.-1;212.19999695;77.07501984;28.48633957
2017-11-01;10:32:02.-1;212.19999695;77.07501984;28.48633957
2017-11-01;10:32:03.-1;212.19999695;77.07500458;28.48633957
2017-11-01;10:32:04.-1;212.19999695;77.07500458;28.48633957
2017-11-01;10:32:05.-1;212.19999695;77.07499695;28.48633957
2017-11-01;10:32:06.-1;212.19999695;77.07499695;28.48633575
2017-11-01;10:32:07.-1;212.19999695;77.07498932;28.48633575
2017-11-01;10:32:08.-1;212.19999695;77.07498169;28.48633194
2017-11-01;10:32:09.-1;212.19999695;77.07497406;28.48633194
2017-11-01;10:32:10.-1;212.19999695;77.07495880;28.48633194
2017-11-01;10:32:11.-1;212.19999695;77.07495117;28.48633194
2017-11-01;10:32:12.-1;212.19999695;77.07494354;28.48633194
2017-11-01;10:32:13.-1;212.19999695;77.07493591;28.48633575
2017-11-01;10:32:14.-1;212.19999695;77.07492065;28.48634529
2017-11-01;10:32:15.-1;212.19999695;77.07491302;28.48634911
2017-11-01;10:32:16.-1;212.19999695;77.07491302;28.48634529
2017-11-01;10:32:17.-1;212.19999695;77.07491302;28.48634529
2017-11-01;10:32:18.-1;212.19999695;77.07490540;28.48634529
2017-11-01;10:32:19.-1;212.19999695;77.07490540;28.48634529
2017-11-01;10:32:20.-1;212.19999695;77.07490540;28.48634529
2017-11-01;10:32:21.-1;212.19999695;77.07490540;28.48634911
2017-11-01;10:32:22.-1;212.10000610;77.07489777;28.48637772
2017-11-01;10:32:23.-1;212.10000610;77.07488251;28.48640060
2017-11-01;10:32:24.-1;212.10000610;77.07488251;28.48642540
2017-11-01;10:32:25.-1;212.10000610;77.07488251;28.48644638
2017-11-01;10:32:26.-1;212.00000000;77.07488251;28.48645401
2017-11-01;10:32:27.-1;212.00000000;77.07487488;28.48646736
2017-11-01;10:32:28.-1;212.00000000;77.07487488;28.48647881
2017-11-01;10:32:29.-1;212.00000000;77.07488251;28.48649025
2017-11-01;10:32:30.-1;211.89999390;77.07488251;28.48649979
2017-11-01;10:32:31.-1;211.89999390;77.07488251;28.48650360
2017-11-01;10:32:32.-1;211.80000305;77.07487488;28.48651123
2017-11-01;10:32:33.-1;211.80000305;77.07487488;28.48651886
2017-11-01;10:32:34.-1;211.80000305;77.07487488;28.48652267
2017-11-01;10:32:35.-1;211.80000305;77.07487488;28.48652840
2017-11-01;10:32:36.-1;211.80000305;77.07487488;28.48653221
2017-11-01;10:32:37.-1;211.80000305;77.07487488;28.48653603
2017-11-01;10:32:38.-1;211.80000305;77.07487488;28.48653984
2017-11-01;10:32:39.-1;211.69999695;77.07487488;28.48654366
2017-11-01;10:32:40.-1;211.69999695;77.07486725;28.48654747
2017-11-01;10:32:41.-1;211.69999695;77.07486725;28.48654747
2017-11-01;10:32:42.-1;211.69999695;77.07486725;28.48653984
2017-11-01;10:32:43.-1;211.69999695;77.07486725;28.48653221
2017-11-01;10:32:44.-1;211.69999695;77.07486725;28.48652840
2017-11-01;10:32:45.-1;211.69999695;77.07486725;28.48653221
2017-11-01;10:32:46.-1;211.60000610;77.07486725;28.48653221
2017-11-01;10:32:47.-1;211.60000610;77.07486725;28.48653221
2017-11-01;10:32:48.-1;211.69999695;77.07486725;28.48652267
2017-11-01;10:32:49.-1;211.69999695;77.07486725;28.48651505
2017-11-01;10:32:50.-1;211.69999695;77.07486725;28.48651505
2017-11-01;10:32:51.-1;211.69999695;77.07486725;28.48651505
2017-11-01;10:32:52.-1;211.69999695;77.07485962;28.48651886
2017-11-01;10:32:53.-1;211.69999695;77.07485962;28.48651886
2017-11-01;10:32:54.-1;211.69999695;77.07485962;28.48652267
2017-11-01;10:32:55.-1;211.69999695;77.07485962;28.48652267
2017-11-01;10:32:56.-1;211.69999695;77.07485962;28.48652267
2017-11-01;10:32:57.-1;211.69999695;77.07485962;28.48652267
2017-11-01;10:32:58.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:32:59.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:33:00.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:33:01.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:33:02.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:33:03.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:33:04.-1;211.69999695;77.07485199;28.48652840
2017-11-01;10:33:05.-1;211.69999695;77.07485199;28.48652267
2017-11-01;10:33:06.-1;211.69999695;77.07485199;28.48652267
2017-11-01;10:33:07.-1;211.69999695;77.07485962;28.48652267
2017-11-01;10:33:08.-1;211.69999695;77.07485962;28.48652267
2017-11-01;10:33:09.-1;211.69999695;77.07485962;28.48651886
2017-11-01;10:33:10.-1;211.69999695;77.07487488;28.48651505
2017-11-01;10:33:11.-1;211.69999695;77.07491302;28.48649406
2017-11-01;10:33:12.-1;211.69999695;77.07492828;28.48648262
2017-11-01;10:33:13.-1;211.69999695;77.07495117;28.48646736
2017-11-01;10:33:14.-1;211.69999695;77.07496643;28.48645401
2017-11-01;10:33:15.-1;211.69999695;77.07498169;28.48643875
2017-11-01;10:33:16.-1;211.69999695;77.07498932;28.48642540
2017-11-01;10:33:17.-1;211.69999695;77.07498932;28.48641777
2017-11-01;10:33:18.-1;211.69999695;77.07498932;28.48641396
2017-11-01;10:33:19.-1;211.69999695;77.07499695;28.48640633
2017-11-01;10:33:20.-1;211.69999695;77.07499695;28.48640060
2017-11-01;10:33:21.-1;211.69999695;77.07499695;28.48639679
2017-11-01;10:33:22.-1;211.69999695;77.07499695;28.48639297
2017-11-01;10:33:23.-1;211.69999695;77.07499695;28.48638535
2017-11-01;10:33:24.-1;211.69999695;77.07499695;28.48637772
2017-11-01;10:33:25.-1;211.69999695;77.07499695;28.48637199
2017-11-01;10:33:26.-1;211.60000610;77.07499695;28.48636436
2017-11-01;10:33:27.-1;211.60000610;77.07499695;28.48635674
2017-11-01;10:33:28.-1;211.60000610;77.07500458;28.48636055
2017-11-01;10:33:29.-1;211.69999695;77.07500458;28.48636055
2017-11-01;10:33:30.-1;211.69999695;77.07499695;28.48636436
2017-11-01;10:33:31.-1;211.69999695;77.07500458;28.48636436
2017-11-01;10:33:32.-1;211.69999695;77.07500458;28.48636818
2017-11-01;10:33:33.-1;211.69999695;77.07500458;28.48636818
2017-11-01;10:33:34.-1;211.69999695;77.07500458;28.48637772
2017-11-01;10:33:35.-1;211.69999695;77.07500458;28.48638535
2017-11-01;10:33:36.-1;211.69999695;77.07500458;28.48639297
2017-11-01;10:33:37.-1;211.69999695;77.07500458;28.48639679
2017-11-01;10:33:38.-1;211.69999695;77.07501984;28.48640633
2017-11-01;10:33:39.-1;211.69999695;77.07501984;28.48641777
2017-11-01;10:33:40.-1;211.69999695;77.07502747;28.48642540
2017-11-01;10:33:41.-1;211.69999695;77.07501984;28.48643875
2017-11-01;10:33:42.-1;211.69999695;77.07501984;28.48644257
2017-11-01;10:33:43.-1;211.69999695;77.07501984;28.48645020
2017-11-01;10:33:44.-1;211.60000610;77.07501984;28.48645020
2017-11-01;10:33:45.-1;211.60000610;77.07501984;28.48645020
2017-11-01;10:33:46.-1;211.60000610;77.07501984;28.48645020
2017-11-01;10:33:47.-1;211.60000610;77.07501984;28.48644638
2017-11-01;10:33:48.-1;211.60000610;77.07501984;28.48644638
2017-11-01;10:33:49.-1;211.60000610;77.07501984;28.48644257
2017-11-01;10:33:50.-1;211.60000610;77.07501984;28.48644257
2017-11-01;10:33:51.-1;211.60000610;77.07501984;28.48643875
2017-11-01;10:33:52.-1;211.60000610;77.07501984;28.48643875
2017-11-01;10:33:53.-1;211.60000610;77.07501984;28.48643875
2017-11-01;10:33:54.-1;211.69999695;77.07501984;28.48643875
2017-11-01;10:33:55.-1;211.69999695;77.07501984;28.48643303
2017-11-01;10:33:56.-1;211.69999695;77.07501984;28.48643303
2017-11-01;10:33:57.-1;211.69999695;77.07501984;28.48643303
2017-11-01;10:33:58.-1;211.69999695;77.07501984;28.48643303
2017-11-01;10:33:59.-1;211.69999695;77.07501984;28.48643303
2017-11-01;10:34:00.-1;211.69999695;77.07500458;28.48643303
2017-11-01;10:34:01.-1;211.69999695;77.07500458;28.48643303
2017-11-01;10:34:02.-1;211.69999695;77.07500458;28.48643303
2017-11-01;10:34:03.-1;211.69999695;77.07500458;28.48643303
2017-11-01;10:34:04.-1;211.69999695;77.07499695;28.48643875
2017-11-01;10:34:05.-1;211.69999695;77.07499695;28.48643875
2017-11-01;10:34:06.-1;211.60000610;77.07498932;28.48644638
2017-11-01;10:34:07.-1;211.60000610;77.07498169;28.48645401
2017-11-01;10:34:08.-1;211.60000610;77.07497406;28.48646164
2017-11-01;10:34:09.-1;211.60000610;77.07496643;28.48647118
2017-11-01;10:34:10.-1;211.60000610;77.07495880;28.48647881
2017-11-01;10:34:11.-1;211.60000610;77.07495117;28.48649025
2017-11-01;10:34:12.-1;211.60000610;77.07494354;28.48649979
2017-11-01;10:34:13.-1;211.60000610;77.07493591;28.48650742
2017-11-01;10:34:14.-1;211.60000610;77.07492828;28.48651505
2017-11-01;10:34:15.-1;211.60000610;77.07492065;28.48652267
2017-11-01;10:34:16.-1;211.60000610;77.07491302;28.48653603
2017-11-01;10:34:17.-1;211.60000610;77.07490540;28.48654366
2017-11-01;10:34:18.-1;211.60000610;77.07488251;28.48655510
2017-11-01;10:34:19.-1;211.60000610;77.07487488;28.48656845
2017-11-01;10:34:20.-1;211.60000610;77.07486725;28.48657608
2017-11-01;10:34:21.-1;211.60000610;77.07485962;28.48658371
2017-11-01;10:34:22.-1;211.60000610;77.07484436;28.48660469
2017-11-01;10:34:23.-1;211.60000610;77.07483673;28.48661613
2017-11-01;10:34:24.-1;211.60000610;77.07482147;28.48663330
2017-11-01;10:34:25.-1;211.60000610;77.07480621;28.48665810
2017-11-01;10:34:26.-1;211.60000610;77.07479095;28.48667717
2017-11-01;10:34:27.-1;211.60000610;77.07477570;28.48670197
2017-11-01;10:34:28.-1;211.60000610;77.07475281;28.48672676
2017-11-01;10:34:29.-1;211.60000610;77.07473755;28.48675156
2017-11-01;10:34:30.-1;211.60000610;77.07472229;28.48677254
2017-11-01;10:34:31.-1;211.60000610;77.07471466;28.48678780
2017-11-01;10:34:32.-1;211.60000610;77.07470703;28.48679161
2017-11-01;10:34:33.-1;211.60000610;77.07470703;28.48679161
2017-11-01;10:34:34.-1;211.60000610;77.07469940;28.48679543
2017-11-01;10:34:35.-1;211.60000610;77.07469177;28.48679924
2017-11-01;10:34:36.-1;211.60000610;77.07468414;28.48679924
2017-11-01;10:34:37.-1;211.60000610;77.07468414;28.48679543
2017-11-01;10:34:38.-1;211.60000610;77.07469177;28.48678017
2017-11-01;10:34:39.-1;211.60000610;77.07469177;28.48676300
2017-11-01;10:34:40.-1;211.60000610;77.07469177;28.48674774
2017-11-01;10:34:41.-1;211.60000610;77.07469940;28.48673439
2017-11-01;10:34:42.-1;211.60000610;77.07469940;28.48671913
2017-11-01;10:34:43.-1;211.69999695;77.07469940;28.48670578
2017-11-01;10:34:44.-1;211.69999695;77.07469940;28.48670197
2017-11-01;10:34:45.-1;211.69999695;77.07469940;28.48669434
2017-11-01;10:34:46.-1;211.69999695;77.07469177;28.48669052
2017-11-01;10:34:47.-1;211.69999695;77.07469177;28.48668671
2017-11-01;10:34:48.-1;211.69999695;77.07468414;28.48667717
2017-11-01;10:34:49.-1;211.69999695;77.07468414;28.48667336
2017-11-01;10:34:50.-1;211.69999695;77.07468414;28.48666191
2017-11-01;10:34:51.-1;211.69999695;77.07468414;28.48665047
2017-11-01;10:34:52.-1;211.69999695;77.07468414;28.48663712
2017-11-01;10:34:53.-1;211.69999695;77.07468414;28.48662567
2017-11-01;10:34:54.-1;211.69999695;77.07469177;28.48661232
2017-11-01;10:34:55.-1;211.69999695;77.07469940;28.48660469
2017-11-01;10:34:56.-1;211.80000305;77.07470703;28.48659325
2017-11-01;10:34:57.-1;211.69999695;77.07469940;28.48659325
2017-11-01;10:34:58.-1;211.69999695;77.07469940;28.48659706
2017-11-01;10:34:59.-1;211.69999695;77.07469177;28.48660088
2017-11-01;10:35:00.-1;211.69999695;77.07468414;28.48661613
2017-11-01;10:35:01.-1;211.60000610;77.07467651;28.48662949
2017-11-01;10:35:02.-1;211.60000610;77.07467651;28.48663330
2017-11-01;10:35:03.-1;211.60000610;77.07468414;28.48663330
2017-11-01;10:35:04.-1;211.60000610;77.07468414;28.48662949
2017-11-01;10:35:05.-1;211.60000610;77.07469940;28.48661613
2017-11-01;10:35:06.-1;211.60000610;77.07470703;28.48661232
2017-11-01;10:35:07.-1;211.60000610;77.07472229;28.48660088
2017-11-01;10:35:08.-1;211.60000610;77.07472992;28.48659325
2017-11-01;10:35:09.-1;211.69999695;77.07474518;28.48658943
2017-11-01;10:35:10.-1;211.80000305;77.07476044;28.48658371
2017-11-01;10:35:11.-1;211.80000305;77.07478333;28.48657990
2017-11-01;10:35:12.-1;211.89999390;77.07479858;28.48657608
2017-11-01;10:35:13.-1;212.00000000;77.07482147;28.48657227
2017-11-01;10:35:14.-1;212.10000610;77.07484436;28.48656845
2017-11-01;10:35:15.-1;212.19999695;77.07485962;28.48656464
2017-11-01;10:35:16.-1;212.30000305;77.07488251;28.48655128
2017-11-01;10:35:17.-1;212.30000305;77.07490540;28.48653603
2017-11-01;10:35:18.-1;212.39999390;77.07491302;28.48652840
2017-11-01;10:35:19.-1;212.39999390;77.07492065;28.48651123
2017-11-01;10:35:20.-1;212.50000000;77.07493591;28.48649979
2017-11-01;10:35:21.-1;212.50000000;77.07493591;28.48648643
2017-11-01;10:35:22.-1;212.60000610;77.07495117;28.48648262
2017-11-01;10:35:23.-1;212.60000610;77.07496643;28.48647881
2017-11-01;10:35:24.-1;212.69999695;77.07498169;28.48646736
2017-11-01;10:35:25.-1;212.69999695;77.07498169;28.48645401
2017-11-01;10:35:26.-1;212.80000305;77.07498169;28.48644638
2017-11-01;10:35:27.-1;212.89999390;77.07497406;28.48644257
2017-11-01;10:35:28.-1;213.00000000;77.07496643;28.48643875
2017-11-01;10:35:29.-1;213.00000000;77.07495880;28.48643875
2017-11-01;10:35:30.-1;213.00000000;77.07497406;28.48642921
2017-11-01;10:35:31.-1;213.10000610;77.07498169;28.48642540
2017-11-01;10:35:32.-1;213.10000610;77.07498932;28.48642159
2017-11-01;10:35:33.-1;213.19999695;77.07500458;28.48641777
2017-11-01;10:35:34.-1;213.19999695;77.07500458;28.48641396
2017-11-01;10:35:35.-1;213.19999695;77.07500458;28.48641014
2017-11-01;10:35:36.-1;213.19999695;77.07501984;28.48640060
2017-11-01;10:35:37.-1;213.30000305;77.07500458;28.48640633
2017-11-01;10:35:38.-1;213.30000305;77.07500458;28.48641396
2017-11-01;10:35:39.-1;213.30000305;77.07500458;28.48641396
2017-11-01;10:35:40.-1;213.39999390;77.07500458;28.48641396
2017-11-01;10:35:41.-1;213.39999390;77.07499695;28.48641777
2017-11-01;10:35:42.-1;213.39999390;77.07500458;28.48641396
2017-11-01;10:35:43.-1;213.39999390;77.07501984;28.48641396
2017-11-01;10:35:44.-1;213.39999390;77.07501984;28.48641396
2017-11-01;10:35:45.-1;213.39999390;77.07502747;28.48641396
2017-11-01;10:35:46.-1;213.39999390;77.07502747;28.48641396
2017-11-01;10:35:47.-1;213.39999390;77.07503510;28.48641396
2017-11-01;10:35:48.-1;213.39999390;77.07503510;28.48641396
2017-11-01;10:35:49.-1;213.39999390;77.07503510;28.48641014
2017-11-01;10:35:50.-1;213.39999390;77.07502747;28.48640060
2017-11-01;10:35:51.-1;213.39999390;77.07500458;28.48639679
2017-11-01;10:35:52.-1;213.50000000;77.07498932;28.48640060
2017-11-01;10:35:53.-1;213.39999390;77.07497406;28.48640633
2017-11-01;10:35:54.-1;213.30000305;77.07496643;28.48641777
2017-11-01;10:35:55.-1;213.30000305;77.07495880;28.48642159
2017-11-01;10:35:56.-1;213.30000305;77.07495880;28.48641777
2017-11-01;10:35:57.-1;213.30000305;77.07495880;28.48641777
2017-11-01;10:35:58.-1;213.30000305;77.07495880;28.48641777
2017-11-01;10:35:59.-1;213.30000305;77.07495880;28.48641396
2017-11-01;10:36:00.-1;213.30000305;77.07495880;28.48641396
2017-11-01;10:36:01.-1;213.30000305;77.07495880;28.48641396
2017-11-01;10:36:02.-1;213.39999390;77.07495117;28.48641396
2017-11-01;10:36:03.-1;213.39999390;77.07495117;28.48641777
2017-11-01;10:36:04.-1;213.39999390;77.07495117;28.48641777
2017-11-01;10:36:05.-1;213.39999390;77.07493591;28.48642921
2017-11-01;10:36:06.-1;213.39999390;77.07492065;28.48644638
2017-11-01;10:36:07.-1;213.39999390;77.07490540;28.48645782
2017-11-01;10:36:08.-1;213.50000000;77.07489777;28.48646736
2017-11-01;10:36:09.-1;213.50000000;77.07488251;28.48648262
2017-11-01;10:36:10.-1;213.50000000;77.07486725;28.48649406
2017-11-01;10:36:11.-1;213.50000000;77.07485962;28.48650360
2017-11-01;10:36:12.-1;213.50000000;77.07485199;28.48651123
2017-11-01;10:36:13.-1;213.60000610;77.07484436;28.48652267
2017-11-01;10:36:14.-1;213.60000610;77.07483673;28.48653221
2017-11-01;10:36:15.-1;213.60000610;77.07483673;28.48653603
2017-11-01;10:36:16.-1;213.60000610;77.07483673;28.48653984
2017-11-01;10:36:17.-1;213.60000610;77.07482910;28.48653984
2017-11-01;10:36:18.-1;213.69999695;77.07482910;28.48653984
2017-11-01;10:36:19.-1;213.69999695;77.07482910;28.48653603
2017-11-01;10:36:20.-1;213.69999695;77.07482147;28.48654366
2017-11-01;10:36:21.-1;213.80000305;77.07481384;28.48655128
2017-11-01;10:36:22.-1;213.80000305;77.07481384;28.48656082
2017-11-01;10:36:23.-1;213.80000305;77.07481384;28.48656464
2017-11-01;10:36:24.-1;213.80000305;77.07482147;28.48656845
2017-11-01;10:36:25.-1;213.89999390;77.07482147;28.48657227
2017-11-01;10:36:26.-1;213.89999390;77.07482147;28.48657227
2017-11-01;10:36:27.-1;213.89999390;77.07482147;28.48657608
2017-11-01;10:36:28.-1;213.89999390;77.07482147;28.48657608
2017-11-01;10:36:29.-1;214.00000000;77.07482910;28.48657608
2017-11-01;10:36:30.-1;214.00000000;77.07482910;28.48657608
2017-11-01;10:36:31.-1;214.00000000;77.07482910;28.48657608
2017-11-01;10:36:32.-1;214.00000000;77.07483673;28.48657227
2017-11-01;10:36:33.-1;214.00000000;77.07483673;28.48657608
2017-11-01;10:36:34.-1;214.00000000;77.07483673;28.48657608
2017-11-01;10:36:35.-1;214.00000000;77.07483673;28.48657608
2017-11-01;10:36:36.-1;214.00000000;77.07483673;28.48657608
2017-11-01;10:36:37.-1;214.00000000;77.07483673;28.48657608
2017-11-01;10:36:38.-1;214.00000000;77.07482910;28.48657608
2017-11-01;10:36:39.-1;214.00000000;77.07482910;28.48657608
2017-11-01;10:36:40.-1;214.00000000;77.07482910;28.48657990
2017-11-01;10:36:41.-1;214.00000000;77.07482910;28.48657990
2017-11-01;10:36:42.-1;214.00000000;77.07482147;28.48657990
2017-11-01;10:36:43.-1;214.00000000;77.07482147;28.48657990
2017-11-01;10:36:44.-1;214.10000610;77.07482147;28.48657990
2017-11-01;10:36:45.-1;214.10000610;77.07482147;28.48657990
2017-11-01;10:36:46.-1;214.10000610;77.07482147;28.48657990
2017-11-01;10:36:47.-1;214.10000610;77.07482147;28.48657990
2017-11-01;10:36:48.-1;214.10000610;77.07482147;28.48657990
2017-11-01;10:36:49.-1;214.10000610;77.07481384;28.48657990
2017-11-01;10:36:50.-1;214.10000610;77.07481384;28.48657608
2017-11-01;10:36:51.-1;214.10000610;77.07481384;28.48657608
2017-11-01;10:36:52.-1;214.10000610;77.07481384;28.48657608
2017-11-01;10:36:53.-1;214.10000610;77.07481384;28.48657608
2017-11-01;10:36:54.-1;214.10000610;77.07481384;28.48657227
2017-11-01;10:36:55.-1;214.10000610;77.07481384;28.48657227
2017-11-01;10:36:56.-1;214.10000610;77.07481384;28.48656845
2017-11-01;10:36:57.-1;214.10000610;77.07481384;28.48656845
